,title,text,date,language,country,source,keyword
519,"Baffling Hepatitis Virus Is Isolated, Scientists Say","Italian researchers believe they have found the last major piece of the puzzle of blood-borne hepatitis.
For decades, scientists have been mystified by a significant portion of hepatitis cases that were not caused by any of the liver disease's main known viral agents, hepatitis A through E. But now, acting on a hunch that unidentified viruses might be found in the blood of AIDS patients because of their weakened immune systems, Dr. Daniele Primi, an Italian scientist, has obtained what he and other scientists said in interviews was strong evidence for a novel hepatitis virus.
Dr. Primi, who works in Brescia at a research laboratory for Diasorin, a medical biotechnology company, has not submitted a paper for publication in a peer-reviewed scientific journal and has yet to obtain proof from a photograph of the virus through an electron microscope. Details of the research are included in the patent applications Diasorin filed in 1998 for discovery of the virus and development of tests, Dr. Primi said.
Still, other researchers are picking up on the early findings. Using an unusual technique to test nearly 600 stored blood samples, largely from the laboratory of Dr. Harvey Alter at the National Institutes of Health, Dr. Primi's team linked the newly found virus to cases of hepatitis with unexplained viral causes. They also found it in patients who were infected with known viruses that cause hepatitis and AIDS.",1999-07-20 05:00:00,en,usa,https://www.nytimes.com/,hepatitis D
520,Hawaii: Hepatitis Reports Draw F.D.A. Scrutiny,"The Food and Drug Administration said Tuesday that it is investigating reports of nonviral hepatitis in Hawaii that has led to 11 hospitalizations and one death. The agency said the link between at least some of the cases appears to be a dietary supplement called OxyElite Pro, which is distributed by USPLabs of Dallas and sold throughout the United States. The F.D.A. said there have been 29 reports of hepatitis, with 24 sharing the OxyElite connection. Two patients have received liver transplants. The Centers for Disease Control and Prevention is looking nationally at other cases of liver injury that may be related, the F.D.A. said. USPLabs said in a statement that it stands by the safety of its products but will cease distributing OxyElite Pro until the investigation is complete.",2013-10-09 00:11:16,en,usa,https://www.nytimes.com/,hepatitis D
521,153 Hepatitis Cases Are Traced To Frozen Imported Strawberries,"The virus is often transmitted orally from contamination of food and water through human waste. Symptoms can develop from two to six weeks after exposure to the virus, and usually occur within 30 days. The infection occurs worldwide. About one-third of Americans have been infected with the virus, but many never knew they had it because they may have had no symptoms.
There is no test to detect hepatitis A in food. The only other outbreak of hepatitis A from frozen strawberries was reported in 1990, Dr. Broome said.
Gamma globulin, which is prepared from human blood, can be injected to help prevent illness if given before exposure to the hepatitis A virus or within 14 days afterward. The gamma globulin is pooled from many donors so that antibodies that are naturally produced to protect against infection can be used. The immunity offered by gamma globulin is short-lived. Immunization with the hepatitis A vaccine is needed to provide long-term protection.
Because gamma globulin is in short supply, it is being recommended only for those who were known to ingest strawberries from the 13 lots that were implicated in the Michigan outbreak and also shipped to California, Dr. Broome said. Dr. Friedman said the F.D.A. believed that there was enough gamma globulin available to meet the needs of those affected by the strawberry outbreak. But a complicating factor is in trying to reach the families that are on spring break.
In Los Angeles, health officials plan to offer gamma globulin shots to the 9,000 students and teachers who may have been exposed in schools there. School and health officials determined that strawberries were included in fruit cups that were served from March 25 to 28 in 18 Los Angeles public schools.
Although the strawberries were known to be imported from Mexico, the source of the contamination is not known.
In Mexico, Israel Camacho, Assistant Secretary of Agriculture for Baja California State, where the strawberries were grown, said he did not think irrigation water was the source of the contamination, The Associated Press reported. ''It is more likely that the strawberries were contaminated, if they were contaminated, during processing and packing rather than during cultivation,'' he said.",1997-04-03 05:00:00,en,usa,https://www.nytimes.com/,hepatitis D
522,"Baruch S. Blumberg,Who Helped Make Hepatitis Vaccine, Dies","Dr. Baruch S. Blumberg, the Nobel Prize-winning biochemist and medical anthropologist who discovered the hepatitis B virus, showed that it could cause liver cancer and then helped develop a powerful vaccine to fight it, saving millions of lives, died Tuesday in Moffett Field, Calif. He was 85 and lived in Philadelphia.
His family said he died, apparently of a heart attack, shortly after giving a keynote speech at a NASA conference at the Ames Research Center in Moffett Field, which is in the San Francisco Bay area. Dr. Blumberg had long been associated with a NASA project to hunt for micro-organisms in space.
Dr. Blumberg’s prize-winning virology and epidemiology work began in the 1960s at the Fox Chase Cancer Center in Philadelphia and took him and his colleagues on field trips around the world, from Japan to Africa.
The work led to the discovery of the hepatitis B virus in 1967, the first test for hepatitis B in the blood supply and the development in 1969 of the hepatitis B vaccine — the first “cancer vaccine.” Dr. Irving Millman, a colleague at the research center, was its co-creator.",2011-04-06 22:01:41,en,usa,https://www.nytimes.com/,hepatitis D
523,"In Ancient Skeletons, Scientists Discover a Modern Foe: Hepatitis B","Scientists reported on Wednesday that they have recovered DNA from the oldest viruses known to have infected humans — and have succeeded in resurrecting some of them in the laboratory.
The viruses were all strains of hepatitis B. Two teams of researchers independently discovered its DNA in 15 ancient skeletons, the oldest a farmer who lived 7,000 years ago in what is now Germany.
Until now, the oldest viral DNA ever recovered from human remains was just 450 years old.
The research may provide clues to the continuing evolution of hepatitis B, a plague that infects an estimated 257 million people worldwide and contributes to an epidemic of liver cancer.
“It’s a hugely important moment in our understanding of one the most important pathogens of humans,” said Edward C. Holmes, a virologist at the University of Sydney.",2018-05-09 20:30:20,en,usa,https://www.nytimes.com/,hepatitis D
524,"Stereotyping Patients, and Their Ailments","When Mr. S. was doing time at Rikers Island in the early 1990s, he was given a standard battery of tests for the medical ailments that run rampant behind bars — AIDS, hepatitis, tuberculosis. He received the unwelcome news that he was H.I.V. positive, though his T-cell count was still in the normal range.
After his release from prison, he made his way to our hospital’s H.I.V. clinic. He took his medications and showed up for his appointments, but he almost never got lab tests, since decades of drug use had obliterated his veins.
Despite the other medical assaults on his body — diabetes, hypertension, hepatitis C, stubborn leg ulcers — his immune system remained intact. About once a year, he’d allow his methadone doctor to draw blood from a ragged vein in his neck — practically the last vein to his name. His T-cell count stayed high enough to protect him from opportunistic infections. He seemed to be one of the rare, lucky “nonprogressors.”
But after several years of consistently robust T-cell counts, one of the nurse practitioners had a hunch. She asked the methadone doctor not just for a T-cell count but also for a new H.I.V. test.",2011-06-20 18:29:32,en,usa,https://www.nytimes.com/,hepatitis D
525,"Harvoni, a Hepatitis C Drug From Gilead, Wins F.D.A. Approval","The first complete treatment for hepatitis C that requires taking only a once-a-day pill won approval Friday from the Food and Drug Administration.
The drug, called Harvoni from Gilead Sciences, could shorten the duration of treatment and provide the first all-oral regimen for many patients.
The new drug also appears to be a bit less expensive for some patients than Gilead’s existing blockbuster hepatitis C drug, Sovaldi, which has become the poster child for those complaining that the cost of medicines is out of control.
Sovaldi costs $1,000 a pill, or $84,000 for a typical 12-week course of treatment, but it must be used with other drugs. Harvoni is even more expensive at $1,125 a pill, or $94,500 for a 12-week course of treatment. But that is roughly in line with the total cost for Sovaldi and the drugs used with it. Many patients will be able to take Harvoni for only eight weeks, at a cost of about $63,000.",2014-10-10 18:45:28,en,usa,https://www.nytimes.com/,hepatitis D
526,Hepatitis A Outbreak Linked to Strawberries at Smoothie Chain,"“To those who have become ill after eating at one of our cafes, we are deeply sorry,” Tropical Smoothie Cafe said in a statement. “We hope you recover quickly and completely.”
Symptoms can take up to 50 days to appear, so more cases could still be reported. Thus far, 70 of the infected customers were in Virginia, 10 were in Maryland, five in West Virginia, and one apiece were in New York, North Carolina, Wisconsin and Oregon.
The C.D.C. traced the infection to frozen strawberries imported from Egypt, and said it was not aware of other restaurants that may have received infected strawberries. Tropical Smoothie Cafe said it had switched to another supplier for all its restaurants nationwide, and would use only strawberries sourced from the Americas.
The Food and Drug Administration said in a statement that it would increase surveillance of imported strawberries.
Hepatitis A is a liver disease that ranges in severity from a mild illness that lasts weeks to a severe illness that lasts several months, according to the F.D.A. It is typically spread by ingesting fecal matter from contact with objects, food or drinks contaminated by an infected person. Symptoms include fatigue, abdominal pain, jaundice, abnormal liver tests, dark urine and pale stool.",2016-09-09 17:47:53,en,usa,https://www.nytimes.com/,hepatitis D
527,F.D.A. Approves Pill to Treat Hepatitis C,"AbbVie, Bristol-Myers Squibb, Merck, Johnson & Johnson and others are also developing all-oral regimens for hepatitis C that could reach the market in the next one to three years.
Some analysts expect Sovaldi to become one of the best-selling drugs in the world. Matthew Roden, an analyst at UBS, said in a note on Friday that annual sales could surpass the record of around $13 billion achieved by Lipitor, from Pfizer, in its peak year.
Sales are expected to be strong from the start, because many patients, on the advice of their doctors, have been putting off starting treatment until Sovaldi became available.
One person waiting is Tom Espinosa, a building inspector in Oakland, Calif. He has tried the existing drugs and some experimental ones, without success, so this drug might be his last chance. His liver is already deteriorating badly, but he is hoping the new drug will stop the progression.
Other companies are trying to get at least a little piece of Gilead’s bounty. Merck, Roche and Idenix Pharmaceuticals are separately claiming that Sovaldi infringes on patents they hold. Should any of those companies prevail, it is expected they will receive royalties, not keep the drug off the market.
Until two years ago, the treatment for hepatitis C consisted of 24 to 48 weeks of weekly injections of interferon alfa combined with daily tablets of ribavirin. Neither drug was developed specifically to treat hepatitis C. The combination cured about half of patients, but the side effects, including flulike symptoms, anemia and depression, could be severe.
Sovaldi and newer drugs work by inhibiting enzymes produced by the hepatitis C virus. This is the same approach that was used to make drugs for H.I.V. As in H.I.V., two or more of these drugs for hepatitis C must be used together, to prevent the virus from developing resistance.",2013-12-07 01:41:05,en,usa,https://www.nytimes.com/,hepatitis D
528,"In Hong Kong, Hepatitis E Strain Jumps From Rats to Humans","And Dr. Siddharth Sridhar, a clinical assistant professor in the university’s department of microbiology, said it suggested that Hong Kong needed to work harder on rodent control, as the city did during the SARS epidemic of 2003 and 2004.
In densely populated areas like Hong Kong, “infections that jump from animals to humans must be taken very seriously,” Dr. Sridhar said. “For these kinds of rare infections, unusual infections, even one case is enough to make public health authorities and researchers very alert about the implications of the disease. One is all it takes.”
Although the patient had received a liver transplant, researchers ruled out infection from his blood and organ donors, which all tested negative for the disease. The researchers instead highlighted rat droppings, piles of uncovered garbage and open passageways found near the patient’s home as major risk factors in rodent-borne diseases.
The researchers said that routine hepatitis E testing would have failed to identify the strain, which is significantly different from the one that typically infects humans. They detected the source of the patient’s infection in this case after finding similarities with infected rats in Vietnam.
When they tested rodent samples that health officials had collected in his neighborhood in recent years, they found hepatitis E in at least one rat.",2018-09-28 12:28:16,en,usa,https://www.nytimes.com/,hepatitis E
529,Hepatitis Outbreak Laid to Water and Sewage Failures,"BAGHDAD, Iraq, Sept. 24 - A virulent form of hepatitis that is especially lethal for pregnant women has broken out in two of Iraq's most troubled districts, Iraqi Health Ministry officials said in interviews here this week, and they warned that a collapse of water and sewage systems in the continuing violence in the country is probably at the root of the outbreak. The disease, called hepatitis E, is caused by a virus that is often spread by sewage-contaminated drinking water. The officials said they had equipment to test only a limited number of people showing symptoms, suggesting that only a fraction of the actual cases have been firmly diagnosed. In Sadr City, a Baghdad slum that for months has been convulsed by gun battles between a local militia and American troops, the officials said as many as 155 cases had turned up.
The second outbreak is in Mahmudiya, a town 35 miles south of Baghdad that is known for its kidnappings and shootings as well as for its poverty, where there are an estimated 60 cases. At least nine pregnant women are believed to have been infected, and one has died. Five deaths have been reported over all.
""We are saying that the real number is greatly more than this, because the area is greatly underreported,"" said Dr. Atta-alla Mekhlif Al-Salmani, leader of the viral hepatitis section at Health Ministry's Center of Disease Control.
The World Health Organization is rushing hepatitis E testing kits, water purification tablets, informational brochures and other materials to Iraq, said Dr. Naeema Al-Gasseer, the W.H.O. representative for Iraq, who is now based in Amman, Jordan.",2004-09-25 05:00:00,en,usa,https://www.nytimes.com/,hepatitis E
530,Making a Difference; The Fruit of Collaboration: A New Hepatitis Vaccine,"GENELABS TECHNOLOGIES INC. is a small biotechnology company based in Redwood City, Calif., known primarily for diagnostic kits. SmithKline Beecham, of Philadelphia, is a worldwide leader in vaccines. Yet, earlier this month, SmithKline joined Genelabs in the development of a new vaccine for the prevention of hepatitis E.
After creating a diagnostic product, ""you immediately have a vaccine opportunity,"" said Frank F. C. Kung, Genelabs's chairman, president and chief executive. ""But the simple fact of identifying a viral sequence does not automatically lead to development of a vaccine."" Mr. Kung founded Genelabs in 1984 after holding several positions in research planning and business development with the Cetus Corporation.
Genelabs researchers, working with scientists at the Centers for Disease Control, first identified hepatitis E in 1988. It is one of five viruses known to cause liver inflammation, and can be fatal. Mr. Kung said that some of the same proprietary technology that allowed Genelabs to find the disease have enabled the company, again in collaboration with C.D.C., to create a prototype vaccine, which is now being tested in animals.
These technologies include Sequence Independent Single Primary Amplification, or Sispa, which allows the identification and rapid multiplication of unknown genetic sequences, and hepatocyte culturing, which permits the growth of liver cells outside the body. Hepatocyte culture also allows the company to grow hepatitis viruses in the laboratory, which is essential for testing vaccines in vitro before beginning animal trials.",1992-09-13 05:00:00,en,usa,https://www.nytimes.com/,hepatitis E
531,A Liver Attack Leads to a Simpler Life,"I first met my liver the night it tried to kill me.
I was at home in Hawaii, alone, relaxing after a dinner of leftovers from a party I hosted the night before: macaroni and cheese with manchego and chorizo, tossed greens, a glass of Rioja and a dark-chocolate truffle to finish. It was my favorite meal, and this was the last time I would eat it.
The attack started innocently, in the form of body aches. It progressed rapidly to nausea, vomiting and dizziness. Pain knifed through my gut. I pulled up my T-shirt and found a lump swelling below my ribs. The bigger it swelled, the harder it was to breathe. I panicked and called my husband, Adam, an M.I.T. professor who lived in Boston at the time. We had commuted all six years of our relationship. Hearing his voice calmed me down enough to act.
A friend drove me to the E.R., where I promptly blacked out. I woke up later in a hospital bed, my swollen body plugged with tubes. Doctors informed me that my levels of the enzymes AST and ALT were sky high, signs that my liver was severely damaged and heading toward failure. The cause eluded tests. It took days to convince them that I wasn’t an alcoholic.
Until that night my liver had done its work uncomplainingly and unnoticed, securely out of mind. But pain trumps denial.",2010-10-18 20:24:55,en,usa,https://www.nytimes.com/,hepatitis E
532,Three Newly Discovered Viruses May Cause Unexplained Hepatitis,"If distinct, the newly discovered viruses might be named hepatitis H through J.
Hepatitis can be spread in many ways, including through contaminated food and water, sexual intercourse, contaminated needles and blood transfusions.
The incidence of post-transfusion hepatitis has sharply dropped in this country in the last few years since the introduction of a test to detect the hepatitis C virus. But no specific figures are available, Dr. Harold Margolis, an expert in the epidemiology of hepatitis at the Centers for Disease Control and Prevention in Atlanta, said in an interview.
Although some experts have been dogmatic in saying that all hepatitis viruses have been discovered, other experts at the meeting said there was ample evidence that more viruses are waiting to be found and that no one knows where the hepatitis alphabet will stop.
Hepatitis viruses can produce acute illness that resolves in a few weeks to months or that goes on to become chronic hepatitis and ultimately cirrhosis in a small percentage of cases.
In the United States, about 3 percent of acute hepatitis cases and about 17 percent of chronic hepatitis cases are not caused by hepatitis A through E, Dr. Margolis said.
In England, a survey of more than a million people in three boroughs in London found that about 15 percent of hepatitis there did not result from the viruses that cause hepatitis A through E. There was ""no obvious reason"" for such cases, suggesting the existence of other hepatitis viruses, Dr. Zuckerman said.
Participants at the meeting raised scores of questions about the new virus findings, such as whether any of the viruses could be transmitted through transfusions of blood and blood products, and thus, whether a test was needed to screen the blood supply. But the Abbott scientists said they had not yet developed the ideal test for the three viruses and had not had enough time to conduct the extensive studies needed to firmly grasp their clinical and public health importance.",1995-04-11 05:00:00,en,usa,https://www.nytimes.com/,hepatitis E
533,"Baffling Hepatitis Virus Is Isolated, Scientists Say","Italian researchers believe they have found the last major piece of the puzzle of blood-borne hepatitis.
For decades, scientists have been mystified by a significant portion of hepatitis cases that were not caused by any of the liver disease's main known viral agents, hepatitis A through E. But now, acting on a hunch that unidentified viruses might be found in the blood of AIDS patients because of their weakened immune systems, Dr. Daniele Primi, an Italian scientist, has obtained what he and other scientists said in interviews was strong evidence for a novel hepatitis virus.
Dr. Primi, who works in Brescia at a research laboratory for Diasorin, a medical biotechnology company, has not submitted a paper for publication in a peer-reviewed scientific journal and has yet to obtain proof from a photograph of the virus through an electron microscope. Details of the research are included in the patent applications Diasorin filed in 1998 for discovery of the virus and development of tests, Dr. Primi said.
Still, other researchers are picking up on the early findings. Using an unusual technique to test nearly 600 stored blood samples, largely from the laboratory of Dr. Harvey Alter at the National Institutes of Health, Dr. Primi's team linked the newly found virus to cases of hepatitis with unexplained viral causes. They also found it in patients who were infected with known viruses that cause hepatitis and AIDS.",1999-07-20 05:00:00,en,usa,https://www.nytimes.com/,hepatitis E
534,More Americans Are Dying of Cirrhosis and Liver Cancer,"Deaths from cirrhosis and liver cancer are rising dramatically in the United States.
From 1999 to 2016, annual cirrhosis deaths increased by 65 percent, to 34,174, according to a study published in the journal BMJ. The largest increases were related to alcoholic cirrhosis among people ages 25 to 34 years old.
From 2009 to 2016 there was a 10.5 percent annual increase on average in cirrhosis-related mortality among people ages 25 to 34.
Cirrhosis, irreversible scarring of the liver, has many causes, including alcohol consumption, obesity, nonalcoholic fatty liver disease and hepatitis. Cirrhosis can lead to liver cancer and liver failure, both of which can be fatal.",2018-07-18 22:30:04,en,usa,https://www.nytimes.com/,cirrhosis
535,Researchers Report Progress In the Treatment of Cirrhosis,"A drug used to treat gout has significantly extended the lives of cirrhosis victims and even reversed the damage that cirrhosis does to the liver, researchers working in Mexico have reported.
The drug, colchicine, suppresses inflammation of the liver, allowing it to regenerate normal tissue, the researchers said Wednesday at a meeting of the American Association for the Study of Liver Diseases.
Seventy-five percent of patients who received the oral medication were alive five years later, as opposed to 34 percent of those who received a control substance, the researchers said.",1987-11-01 05:00:00,en,usa,https://www.nytimes.com/,cirrhosis
536,Drug Used in Treating Gout Found Effective for Cirrhosis,"Cirrhosis is characterized by the formation of scar tissue that destroys the normal structure of the liver. Cirrhosis causes increasing damage and a variety of problems including accumulation of fluid in the abdomen, yellowing of the skin from jaundice, brain damage and enlargement of veins in the esophagus that burst to cause fatal bleeding.
Cirrhosis is the ninth leading cause of death among adults in the United States. For unknown reasons, death rates from cirrhosis in the United States have declined since 1973 despite the lack of a similar drop in deaths from alcoholism or in per capita consumption of alcohol.
''Here we have something very promising but that is not a medical cure for cirrhosis,'' Dr. Rojkind said in an interview from his office at the Albert Einstein College of Medicine in the Bronx, where he now works.
''How significant it is only time will tell, but at least it will change physicians' attitude toward treating cirrhosis,'' Dr. Rojkind said. A Common Symptom
Members of Dr. Rojkind's team wrote that they did not know why colchicine works against cirrhosis. Dr. Rojkind said that in 1972 he began testing colchicine because it was known to suppress the inflammation of gout, and inflammation is a feature of cirrhosis. After studying the drug's effects in rats that were made cirrhotic by feeding them carbon tetrachloride, Dr. Rojkind began testing it in humans. Over the years, he has given progress reports in medical journals.
The latest study involved 54 patients who received colchicine and 46 who received a dummy pill, or placebo. The choice was made randomly without the knowledge of the doctors who treated the patients.
''The overall survival in the colchicine group was markedly better than in the placebo group'' with a median survival of 11 and 3.5 years, respectively, the authors wrote.",1988-06-29 05:00:00,en,usa,https://www.nytimes.com/,cirrhosis
537,CIRRHOSIS DEATHS HIGHEST IN FRANCE,"Full text is unavailable for this digitized archive article. Subscribers may view the full text of this article in its original form through TimesMachine.
TimesMachine is an exclusive benefit for home delivery and digital subscribers.
See the article in its original context fromFebruary 11, 1969 , Page 28
GENEVA, Feb. 10 -- France has the highest death rate from cirrhosis of the liver of any country covered in a survey published today by the World Health Organization. View Full Article in Timesmachine »",1969-02-11 05:00:00,en,usa,https://www.nytimes.com/,cirrhosis
538,ALCOHOL BUT ONE CAUSE OF LIVER CIRRHOSIS,"To the Editor:
''Health Experts Start Campaign on Hepatitis'' (Dec. 16), on a national drive to promote inoculation against a form of infectious viral hepatitis, demonstrates again the degree to which public awareness lags behind medical capabilities, even in an era of widespread concern about health.
It also demonstrates, however, that scientists can similarly be short- sighted, as when they continue to point to alcoholic beverages as crucial in the occurrence of liver cirrhosis.
It is obvious that there are many other causes of cirrhosis, such as Hepatitis B, shellfish infected by sewage in the tri-state area (news article, Nov. 6) and a previously unknown form of hepatitis (non-A, non-B), transmitted through blood transfusion (news article, Nov. 18).
With these newly recognized and rapidly proliferating causes of cirrhosis, quite apart from toxic waste and other unidentified forms of pollution, we may be giving alcohol a bum rap by still considering it the predominant cause of fatal liver disease. DWIGHT B. HEATH",1984-12-29 05:00:00,en,usa,https://www.nytimes.com/,cirrhosis
539,HEALTH: LIVER DISEASE; Scientists Seek Ways To Limit Lasting Harm Of Hepatitis Infection,"In an interview, Dr. Blumberg said the tropical weeds, of the genus phyllanthus, came to his attention because of their use as a folk remedy in treating jaundice, a yellowing of the skin that accompanies illness in which the liver is involved. Study of the plants indicated that they contain a chemical, still not completely identified, that interferes with the viruses' nucleic acid and apparently hampers viral reproduction.
In a study reported last year, Dr. Blumberg and colleagues showed that extracts from the plants reduced the amount of hepatitis virus in woodchucks who had chronic infections with a virus closely related to the hepatitis B virus of humans. He said a similar material is being tried in patients in India. Wide Trial Beginning
Just getting under way in this country is a program to test combinations of antiviral drugs involving hepatitis B patients in about a dozen medical centers, including New York Hospital-Cornell Medical Center and Columbia Presbyterian Medical Center in New York City. A participant in the research, Dr. Jules L. Dienstag of Massachusetts General Hospital and Harvard Medical School, said recruiting of patients for the study is just being completed.
Although the treatment schedule is complicated, it involves initial treatment with prednisone, an anti-inflammatory drug, followed by treatment with interferon, a natural anti-virus substance. The prednisone actually causes a spurt in virus replication, he said. After the drug is removed, virus reproduction drops sharply. The strategy is to follow this with drug attacks against the virus. The scientists hope the anti-virus drug attack then will bolster the patient's immune defenses.
Recently, scientists of Chiron Corporation, a biotechnology company based in Emeryville, Calif., announced discovery of a virus they believe to be the long-sought main cause of non-A, non-B hepatitis infection. While other reports of such discoveries have proved disappointing, this one seems promising, said Dr. Harvey J. Alter, chief of immunology and associate director for research of the department of transfusion medicine of the National Institutes of Health.
Of the major viruses that attack the liver, the hepatitis A virus is the most contagious but usually produces the mildest illnesses. The disease is often like a mild case of the flu, but sometimes it can be severe. The virus spreads through direct or indirect contact with an infected person, often through sewage-contaminated water or food such as shellfish. It is thought to be only rarely involved in infection transmitted by blood transfusion. Virus Overtakes Virus
For many years, there was more hepatitis A than B in the United States. But five years ago, reports to the Centers for Disease Control on infections with the hepatitis B virus surpassed reports of hepatitis A. Vaccines are available to protect against hepatitis B, so the disease is potentially preventable. Experimental vaccines against hepatitis A are in various stages of research.",1988-05-19 05:00:00,en,usa,https://www.nytimes.com/,liver disease
540,"I Have Liver Disease, but It Doesn’t Have Me","My liver had failed. White coats danced like ghosts in front of my jaundiced eyes: doctors and nurses scrambled to dilute my toxic blood. I was sick. And I still am.
But the only thing worse than being sick is having everyone know you are sick. The only thing worse than almost dying is having everyone know you almost died. My tug of war with mortality did not make me some sort of expert on the fragility of life. I don’t have any shrewd insight to offer; no profound advice. What my liver disease has taught me is straightforward and practical: being sick does not mean surrendering to all the connotations and denotations that come with being a “sick person.”
At the hospital, when my parents would tell me  late at night  “We’re going to stay over,” I would refuse. When friends and teachers and co-workers would ask how I was feeling, I would tell them I was fine. When my girlfriend, Kate, would kiss me on the forehead and ask if I had enough energy to watch a movie, the answer was always “yes.”
I’m not naïve. I know that my liver will never be completely healthy. I know that I will always wake up to a sea of clownfish-colored prescription bottles. And I know that I will always wear a medical tag that reads “OWEN BRITTON JENNINGS / TYPE II AUTOIMMUNE LIVER DISEASE.” But that doesn’t mean I’m an invalid. What scares me most  more than the actual, physical symptoms of my disease  is the prospect of letting it infiltrate my identity. Blood transfusions don’t alarm me anymore. I no longer shrink from the mammoth doses of steroids, or the pencil-size needles that the doctors use to biopsy my liver. What frightens me  what downright petrifies me  is the notion that my liver disease might yet win out.",2009-04-20 20:38:37,en,usa,https://www.nytimes.com/,liver disease
541,Possible New Treatment Found for Serious Liver Disease,"But some biologists believe short telomeres may be a drawback in diseases where a cell type is forced to divide unusually often. When Dr. DePinho heard of the Japanese finding of short telomeres in cirrhosis, he decided to test the idea in mice by seeing if insertion of the telomerase gene into liver cells could prevent the development of cirrhosis.
Mice have very long telomeres, so to obtain animals with telomeres as short as those of elderly people, he took a strain that lacked the telomerase gene altogether and bred the mice through several generations.
Cirrhosis was induced in the short-telomere mice by injecting them with a liver-poisoning chemical. In addition, one group of mice was injected with a virus carrying a copy of the mouse telomerase gene. In these mice, development of cirrhosis was blocked, presumably because the telomerase rescued certain short-telomere cells from crisis, enabling them to regenerate the liver.
Because of this finding, Dr. DePinho and colleagues conclude, ''It is reasonable to anticipate that activation of telomerase could inhibit the development of liver cirrhosis or terminal liver failure in humans.''
If the telomere-shortening system protects against cancer, an artificial lengthening of the telomeres might raise a cancer risk. In their article, the authors suggest the telomerase treatment could be tested in patients awaiting a liver transplant, since the liver was due for removal anyway.
Dr. Calvin Harley, scientific director of Geron, the company developing telomerase-based therapies, said Dr. DePinho's work was ''a pretty important first step in establishing that telomere loss can be the trigger of chronic disease.'' Geron has also been working on telomere-based treatments for cirrhosis, but any clinical tests of a treatment are ''certainly not less than two years away,'' Dr. Harley said.
Dr. Arias, the Tufts liver expert, interpreted Dr. DePinho's work more cautiously, saying it was too early even to be sure that short telomeres were the trigger for cirrhosis. Because many questions remain about the timing of telomere shortening and the types of cirrhosis in which shortening occurs, ''It is not a good idea to speculate about the therapeutic aspects or suggest that a clinical trial can be done instantly,'' Dr. Arias said.",2000-02-18 05:00:00,en,usa,https://www.nytimes.com/,liver disease
542,"To Fight Fatty Liver, Avoid Sugary Foods and Drinks","Ultimately, the low-sugar diet was not terribly restrictive. It was not low-carb, nor was it limited in calories. The children could eat fruit, starches and pasta, for example, and they were allowed to eat as much as they wanted. But the goal was to get their added sugar intake to less than 3 percent of their daily calories — less than the 5 to 10 percent limit for adults and children recommended by the World Health Organization.
After eight weeks, the low-sugar group had gotten their added sugar intake down to just 1 percent of their daily calories, compared to 9 percent in the control group. They also had a remarkable change in their liver health. They had a 31 percent reduction in liver fat, on average, compared to no change in the control group. They also had a 40 percent drop in their levels of alanine aminotransferase, or ALT, a liver enzyme that rises when liver cells are damaged or inflamed.
“As a practicing hepatologist, I see children weekly with fatty liver, and I would love to see this kind of improvement in my patients,” said Dr. Vos. “The exciting part was not only did the fat go down, but their liver enzymes also improved. That suggests that they also got a reduction in inflammation.”
The new study was funded in part by the Nutrition Science Initiative, a nonprofit research group that was co-founded by the science and health journalist Gary Taubes, a proponent of low-carb diets. The National Institutes of Health, the University of California, San Diego, Children’s Healthcare of Atlanta and Emory University also provided funding.
Dr. Joel E. Lavine, an expert who was not involved in the study, said it was cleverly done and demonstrated “some important points about what a major constituent of diet contributes to this problem in terms of liver fat and inflammation and cell injury.” He said the ubiquity of unhealthy foods makes such a diet difficult to follow, but that as a general rule doctors should advise patients and their families to check food labels for added sugars and to avoid or eliminate juices.
“The best diet, to make it very simple, is to shop the outside aisles in supermarkets and stay away from the middle aisles containing processed foods that come in boxes, cans and packages,” said Dr. Lavine, the chief of gastroenterology, hepatology and nutrition at Columbia University Irving Medical Center and the Morgan Stanley Children’s Hospital of NewYork-Presbyterian.
The members of the low-sugar group lost about three pounds during the study, which may have contributed to their improvements in liver health. But Dr. Jeffrey B. Schwimmer, an author of the study, said it was unlikely to account for the large changes.",2019-01-22 16:00:01,en,usa,https://www.nytimes.com/,liver disease
543,HEALTH; Alcoholics With Liver Disease Helped by Drug,"''In the long term, it looks like PTU is beneficial to patients, even though they continue to drink,'' said Dr. Jerome Zeldis of Beth Israel Hospital here. But he added, ''I don't think this is ready to become part of the standard therapy for alcoholic liver disease until another group with a large number of patients verifies their findings.''
Dr. Thomas LaMont of the Boston University School of Medicine noted that the drug did not help people who drank heavily.
''The current management of anyone with any complications of alcoholism is to stop drinking completely forever,'' said Dr. LaMont. ''The public has to hear that, because this could be used as a crutch to continue drinking.'' #310 Alcoholics Studied The study, directed by Dr. Hector Orrego, was published in the issue of The New England Journal of Medicine being published Thursday.
The researchers studied 310 alcoholics who had cirrhosis and other liver disease caused by drinking. When they entered the program, the patients were drinking the equivalent of at least eight ounces of whisky a day or went on frequent binges. During the two-year study, half took PTU pills twice a day, while the rest got placebos.
Nearly all the men and women continued to drink. When the study was over, 13 percent of the PTU patients had died, compared with 25 percent of the comparison group. Those who drank less did better, and death rates differed only slightly among those who continued to drink heavily. Earlier Results Were Negative",1987-12-03 05:00:00,en,usa,https://www.nytimes.com/,liver disease
